Row ID,Order ID,Order Date ,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit  percentage
7554,CA-2014-140396,11-08-2015,25-11-2014,Standard Class,JF-15355,Jay Fein,Consumer,US,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.00,8.49,384.8%
7199,US-2015-156797,11-08-2015,15-08-2015,Standard Class,JP-16135,Julie Prescott,Home Office,US,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.40,5,0.00,13.45,263.2%
7200,US-2015-156797,11-08-2015,15-08-2015,Standard Class,JR-16210,Justin Ritter,Corporate,US,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.98,3,0.20,19.2,999.9%
5758,CA-2015-119634,11-08-2015,16-08-2015,Standard Class,DD-13570,Dorothy Dickinson,Consumer,US,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7,0.00,12.53,200.0%
3859,CA-2014-140816,12-08-2015,20-12-2014,Standard Class,CS-12505,Cindy Stewart,Consumer,US,Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396.00,4,0.00,190.08,208.3%
1155,CA-2014-136567,12-08-2015,21-12-2014,First Class,TS-21370,Todd Sumrall,Corporate,US,Phoenix,Arizona,85023,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,209.98,7,0.70,-356.96,-58.8%
1156,CA-2014-136567,12-08-2015,21-12-2014,Standard Class,RF-19840,Roy Französisch,Consumer,US,New York City,New York,10035,East,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,6.36,2,0.00,0.06,10600.0%
1157,CA-2014-136567,12-08-2015,21-12-2014,Standard Class,AB-10105,Adrian Barton,Consumer,US,Detroit,Michigan,48205,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0.00,4946.37,200.0%
1158,CA-2014-136567,12-08-2015,21-12-2014,Standard Class,NS-18640,Noel Staavos,Corporate,US,Carlsbad,New Mexico,88220,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.49,2,0.20,4.38,308.0%
4690,CA-2014-138681,12-08-2015,22-12-2014,Standard Class,JD-15790,John Dryer,Consumer,US,Houston,Texas,77070,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.69,2,0.20,3.74,285.8%
4691,CA-2014-138681,12-08-2015,22-12-2014,Same Day,CS-11860,Cari Schnelling,Consumer,US,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,25.34,4,0.20,9.19,275.7%
4692,CA-2014-138681,12-08-2015,22-12-2014,Standard Class,DR-12940,Daniel Raglin,Home Office,US,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74,4,0.30,-110.02,-333.3%
4693,CA-2014-138681,12-08-2015,22-12-2014,Standard Class,FC-14335,Fred Chung,Corporate,US,Chicago,Illinois,60610,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W-Dividers-Space For Phone Numbers, 5 1-4""X8 1-2"", 300-Messages",23.52,5,0.20,8.53,275.7%
4694,CA-2014-138681,12-08-2015,22-12-2014,Standard Class,FC-14335,Fred Chung,Corporate,US,Chicago,Illinois,60610,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.20,13.57,1333.5%
453,CA-2016-166674,01-04-2016,04-03-2016,First Class,PS-19045,Penelope Sewall,Home Office,US,Harrisonburg,Virginia,22801,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0.00,0,#DIV/0!
4283,CA-2014-103100,12-08-2015,23-12-2014,Standard Class,MO-17800,Meg O'Connel,Home Office,US,Spokane,Washington,99207,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,9,0.00,5.45,2500.2%
4284,CA-2014-103100,12-08-2015,23-12-2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,US,Los Angeles,California,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.00,8.5,526.5%
3643,CA-2014-156594,12-08-2015,23-12-2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,US,Los Angeles,California,90036,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,0.00,5.38,222.3%
3644,CA-2014-156594,12-08-2015,23-12-2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,US,Los Angeles,California,90036,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.91,1,0.20,1.27,307.9%
3645,CA-2014-156594,12-08-2015,23-12-2014,Standard Class,GD-14590,Giulietta Dortch,Corporate,US,Bellingham,Washington,98226,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.50,10,0.00,362.84,303.0%
3646,CA-2014-156594,12-08-2015,23-12-2014,Second Class,RO-19780,Rose O'Brian,Consumer,US,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.88,3,0.40,-94.94,-200.0%
7339,CA-2014-163412,12-08-2015,23-12-2014,Standard Class,KB-16585,Ken Black,Corporate,US,San Francisco,California,94110,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0.00,9.7,357.2%
6107,CA-2014-120852,12-08-2015,25-12-2014,Standard Class,BD-11320,Bill Donatelli,Consumer,US,Woodland,California,95695,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.98,2,0.20,24,999.9%
6108,CA-2014-120852,12-08-2015,25-12-2014,Standard Class,PO-18850,Patrick O'Brill,Consumer,US,Jacksonville,Florida,32216,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.00,1,0.20,1.05,285.7%
3320,CA-2014-134551,12-08-2015,25-12-2014,Standard Class,MM-17260,Magdelene Morse,Consumer,US,New Rochelle,New York,10801,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.78,2,0.10,140.4,450.0%
3321,CA-2014-134551,12-08-2015,25-12-2014,Standard Class,MM-17260,Magdelene Morse,Consumer,US,New Rochelle,New York,10801,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72,3,0.00,26.11,232.6%
3322,CA-2014-134551,12-08-2015,25-12-2014,Standard Class,JW-15220,Jane Waco,Corporate,US,San Diego,California,92105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2,0.20,50.1,1599.9%
3150,US-2014-109036,12-08-2015,25-12-2014,Standard Class,JW-15220,Jane Waco,Corporate,US,San Diego,California,92105,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,9,0.00,180.77,204.1%
4419,CA-2014-160157,12-08-2015,27-12-2014,Second Class,KC-16255,Karen Carlisle,Corporate,US,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.00,527.98,250.0%
335,CA-2015-137946,01-09-2015,09-04-2015,First Class,BH-11710,Brosina Hoffman,Consumer,US,Garden City,Kansas,67846,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12-Box",5.76,2,0.00,1.73,332.9%
336,CA-2015-137946,01-09-2015,09-04-2015,Standard Class,AJ-10960,Astrea Jones,Consumer,US,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.00,8.98,5001.7%
337,CA-2015-137946,01-09-2015,09-04-2015,Standard Class,AJ-10960,Astrea Jones,Consumer,US,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0.00,5.09,217.5%
2816,CA-2015-104626,01-09-2015,09-08-2015,Second Class,RD-19660,Robert Dilbeck,Home Office,US,Seattle,Washington,98103,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.00,0.41,9936.6%
2817,CA-2015-104626,01-09-2015,09-08-2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,US,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9-16"" Spine, Black",12.18,1,0.20,4.41,276.2%
2818,CA-2015-104626,01-09-2015,09-08-2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,US,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.00,10.45,357.1%
2819,CA-2015-104626,01-09-2015,09-08-2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,US,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.00,10.52,333.3%
9990,CA-2014-110422,01-09-2015,23-01-2014,Standard Class,FG-14260,Frank Gastineau,Home Office,US,Aurora,Illinois,60505,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.46,6,0.20,26.12,1142.6%
2883,CA-2014-165540,02-09-2015,25-02-2014,Second Class,EP-13915,Emily Phan,Consumer,US,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.62,7,0.80,-68.19,-62.5%
1859,CA-2015-121608,03-09-2015,09-05-2015,Same Day,LF-17185,Luke Foster,Consumer,US,New York City,New York,10011,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter-Legal Size",563.40,4,0.00,67.61,833.3%
1860,CA-2015-121608,03-09-2015,09-05-2015,Standard Class,MV-18190,Mike Vittorini,Consumer,US,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2,0.20,2.39,1335.6%
8463,CA-2015-169537,03-09-2015,09-07-2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,US,Hempstead,New York,11550,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.55,3,0.20,14.34,275.8%
529,US-2015-138303,03-09-2015,09-07-2015,Standard Class,SC-20575,Sonia Cooley,Consumer,US,Mishawaka,Indiana,46544,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",647.84,8,0.00,32.39,2000.1%
530,US-2015-138303,03-09-2015,09-07-2015,Standard Class,MH-17455,Mark Hamilton,Consumer,US,Jacksonville,North Carolina,28540,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.95,3,0.20,16.18,296.4%
531,US-2015-138303,03-09-2015,09-07-2015,Standard Class,TT-21220,Thomas Thornton,Consumer,US,Houston,Texas,77041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.05,9,0.20,5.26,799.4%
6046,CA-2015-113215,03-09-2015,09-08-2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,US,Los Angeles,California,90008,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.75,3,0.20,11.09,800.3%
84,CA-2015-149734,03-09-2015,09-08-2015,Standard Class,DB-13120,David Bremer,Corporate,US,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.55,3,0.20,14.3,444.4%
2840,US-2015-104185,03-09-2015,09-08-2015,Standard Class,DB-13120,David Bremer,Corporate,US,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2-Pack",41.38,3,0.20,4.65,889.9%
4456,US-2015-146745,03-09-2015,09-08-2015,Standard Class,DB-13120,David Bremer,Corporate,US,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.70,6,0.20,10.79,1600.6%
4457,US-2015-146745,03-09-2015,09-08-2015,Standard Class,DL-13315,Delfina Latchford,Consumer,US,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.21,14,0.20,8.81,615.3%
1738,CA-2015-130204,03-09-2015,09-09-2015,Standard Class,NW-18400,Natalie Webber,Consumer,US,New York City,New York,10024,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.00,7.16,4999.0%
1739,CA-2015-130204,03-09-2015,09-09-2015,Standard Class,NW-18400,Natalie Webber,Consumer,US,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4-Set",127.76,2,0.10,21.29,600.1%
1740,CA-2015-130204,03-09-2015,09-09-2015,Standard Class,NW-18400,Natalie Webber,Consumer,US,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.94,7,0.20,1014.98,275.9%
196,CA-2014-140004,03-09-2015,25-03-2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,US,Allentown,Pennsylvania,18103,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.65,2,0.20,3.35,347.8%
197,CA-2014-140004,03-09-2015,25-03-2014,Standard Class,KN-16705,Kristina Nunn,Home Office,US,Sparks,Nevada,89431,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2-Pack",86.20,5,0.00,25,344.8%
7584,CA-2014-163223,03-09-2015,25-03-2014,Second Class,DL-13495,Dionis Lloyd,Corporate,US,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,6.30,2,0.00,3.02,208.6%
7585,CA-2014-163223,03-09-2015,25-03-2014,Standard Class,DC-13285,Debra Catini,Consumer,US,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.67,2,0.15,-14.48,-2124.8%
7586,CA-2014-163223,03-09-2015,25-03-2014,Standard Class,MG-18145,Mike Gockenbach,Consumer,US,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91,9,0.00,200.86,555.6%
7587,CA-2014-163223,03-09-2015,25-03-2014,Standard Class,MG-18145,Mike Gockenbach,Consumer,US,Los Angeles,California,90045,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.74,7,0.20,-28.97,-444.4%
7588,CA-2014-163223,03-09-2015,25-03-2014,Standard Class,MG-18145,Mike Gockenbach,Consumer,US,Los Angeles,California,90045,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1-2"" x 4 1-2"" x 1"", White",79.92,10,0.20,26.97,296.3%
5461,US-2014-107405,03-09-2015,25-03-2014,Standard Class,JK-15730,Joe Kamberova,Consumer,US,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.80,-6.36,-66.7%
8344,US-2014-155544,03-09-2015,25-03-2014,Standard Class,Dp-13240,Dean percer,Home Office,US,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter-Legal Cart,580.67,4,0.20,65.33,888.8%
8345,US-2014-155544,03-09-2015,25-03-2014,Standard Class,Dp-13240,Dean percer,Home Office,US,Charlotte,North Carolina,28205,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.94,3,0.20,5.92,319.9%
8346,US-2014-155544,03-09-2015,25-03-2014,Standard Class,Dp-13240,Dean percer,Home Office,US,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.38,2,0.20,16.68,1333.2%
4617,CA-2015-159863,04-09-2015,09-07-2015,Standard Class,TT-21220,Thomas Thornton,Consumer,US,Houston,Texas,77041,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3-Pack,25.49,2,0.20,4.46,571.5%
5496,CA-2015-113523,04-09-2015,09-08-2015,Standard Class,NC-18625,Noah Childs,Corporate,US,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.86,3,0.20,2.99,296.3%
299,CA-2016-142545,10-04-2018,11-03-2016,Standard Class,DB-13555,Dorothy Badders,Corporate,US,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0.00,0,#DIV/0!
1118,CA-2015-142755,04-09-2015,09-08-2015,Standard Class,NC-18625,Noah Childs,Corporate,US,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.38,3,0.20,13.86,1142.7%
1119,CA-2015-142755,04-09-2015,09-08-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,US,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier-Vaporizer,93.78,2,0.00,36.57,256.4%
1120,CA-2015-142755,04-09-2015,09-08-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,US,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3-8” x 11”",47.18,7,0.00,23.59,200.0%
1121,CA-2015-142755,04-09-2015,09-08-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,US,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0.00,5.71,344.7%
4258,CA-2015-101924,04-09-2015,09-09-2015,Standard Class,NW-18400,Natalie Webber,Consumer,US,New York City,New York,10024,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,0.00,9.33,208.4%
1173,CA-2014-158064,04-09-2015,25-04-2014,Standard Class,BB-11545,Brenda Bowman,Corporate,US,Oakland,California,94601,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.90,5,0.00,44.98,400.0%
9075,CA-2014-136336,04-09-2015,26-04-2014,Standard Class,JK-16090,Juliana Krohn,Consumer,US,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0.00,743.99,333.3%
1761,CA-2015-130785,05-09-2015,09-09-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,US,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0.00,1.21,2502.5%
1762,CA-2015-130785,05-09-2015,09-09-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,US,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter-Legal Size Black,57.93,3,0.00,16.22,357.2%
1763,CA-2015-130785,05-09-2015,09-09-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,US,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.00,13.43,263.1%
5282,CA-2015-105158,05-09-2015,09-10-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,US,Saint Petersburg,Florida,33710,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9.00,3,0.20,3.15,285.7%
5283,CA-2015-105158,05-09-2015,09-10-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,US,Saint Petersburg,Florida,33710,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,42.24,10,0.20,13.2,320.0%
4488,CA-2015-162621,05-09-2015,09-11-2015,Standard Class,JH-15910,Jonathan Howell,Consumer,US,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.98,2,0.20,4.2,1332.9%
4489,CA-2015-162621,05-09-2015,09-11-2015,Standard Class,LE-16810,Laurel Elliston,Consumer,US,Newark,Delaware,19711,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1-8""W x 12 1-4""D x 10 1-2""H",29.90,5,0.00,5.08,588.6%
4490,CA-2015-162621,05-09-2015,09-11-2015,Standard Class,SZ-20035,Sam Zeldin,Home Office,US,Columbus,Indiana,47201,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.00,6.88,357.0%
6674,CA-2015-135510,05-09-2015,09-12-2015,Standard Class,BT-11680,Brian Thompson,Consumer,US,Clinton,Maryland,20735,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,0.00,20.02,908.9%
9792,CA-2014-127166,05-09-2015,23-05-2014,Standard Class,RB-19795,Ross Baird,Home Office,US,San Francisco,California,94110,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,58.48,8,0.00,27.49,212.7%
9793,CA-2014-127166,05-09-2015,23-05-2014,Standard Class,FH-14275,Frank Hawley,Corporate,US,Franklin,Tennessee,37064,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home-Office Series Surge Protectors,20.77,2,0.20,2.34,887.6%
9794,CA-2014-127166,05-09-2015,23-05-2014,Standard Class,MH-18115,Mick Hernandez,Home Office,US,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.30,-124.43,-368.4%
9795,CA-2014-127166,05-09-2015,23-05-2014,Standard Class,BM-11650,Brian Moss,Corporate,US,Columbus,Indiana,47201,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0.00,81.43,222.2%
3079,CA-2014-104780,05-09-2015,25-05-2014,Standard Class,DC-12850,Dan Campbell,Consumer,US,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,5,0.20,4.8,307.5%
995,CA-2014-117639,05-09-2015,25-05-2014,Standard Class,DC-12850,Dan Campbell,Consumer,US,Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.65,2,0.20,47.66,888.9%
996,CA-2014-117639,05-09-2015,25-05-2014,Standard Class,KD-16495,Keith Dawkins,Corporate,US,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.54,3,0.20,5.92,296.3%
5877,CA-2014-152443,05-09-2015,26-05-2014,First Class,AS-10045,Aaron Smayling,Corporate,US,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.67,2,0.15,84.29,566.7%
5878,CA-2014-152443,05-09-2015,26-05-2014,Standard Class,SG-20605,Speros Goranitis,Consumer,US,Asheville,North Carolina,28806,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.20,2.79,570.6%
